text,label
"Я сейчас вот подумал - а это не плохой такой бизнес )
",0.0
"которой я сейчас работаю все без исключения офисники и сотрудники не вовлеченные процесс производства Опрелеляющее слово здесь не вовлеченные в процесс производства . Так то да с офисным планктоном можно и поэкспериментировать
",0.0
"Мы друг друга поняли. В любом случае выигрывает букмекер...
",0.0
"Господа, а ДМС со стоматологией за свои деньги (не от работодателя) оформлял кто? Думаю, может есть шанс себе профиты заиметь с такого дела, пусть даже заплачу 20к, но в порядок привести весь пиздец в пасти уже давно надо, по отдельности вроде как дороже выйдет
",0.0
"Спасибо, надеялся там продолжение будет.
",0.0
"Не обман это если рядом с ценником на баночку написать такой же мармелад вы можете купить в пять раз дешевле в соседнем магазине, в основном платите за баночку . В остальных случаях человек вполне может думать, что помимо интересной надписи содержимое тоже немножко уникально, а не является банальным (и часто не очень вкусным и лежалым) ширпотребом.
",0.0
"Пользуюсь. Вот история была Нужно каждый день тогда писать. Чистые стены видимо манят. Высаживает, что никто их не ловит и не осуждает.
",0.0
"Если не военная тайна, то как? По часам работы ориентироватья? да, если hdd отработал 10к часов, а ноуту год.. калькулятор в руки. Средний годовой пробег hdd у простого юзера около 2к часов Я прекрасно помню те времена, когда моя вафля была единственной. в данный момент я вижу 21 сеть... простая московская квартира, спальный район. Те времена, о которых ты пишешь, уже прошли и не вернутся На древнем нетбуке я использую только один usb порт и уже 9 лет вопросов к нему нет. на ноутах минимум 4 порта нынче, если один отвалился - не считаю критичным. По мне покупка б у ноута ныне риск не оправдан этот рынок существует вне зависимости от твоего мнения и желания. Не у всех есть деньги купить новый, я описал, как попытаться избежать проблемных машин самым топорным, доступным обывателю способом
",0.0
"Риски были прочитаны, но я плох в математике)
",0.0
"А что такое в правилах написано по этому поводу?
",0.0
"Продавец вряд-ли знает весь расклад, а тот кто знает, не будет информировать потенциальных конкурентов
",0.0
"Как говорится раньше было лучше
",0.0
"Я вас удивлю но эти ресурсы банились всегда и во всех странах То есть ты согласен, что АТАКА ОТ США это невероятное преувеличение. И нужды в создании изолированного сегмента интернета нету, а оно(создание) идет. Не одно кап. государство Как и социалистическое, как и любое другое, государство работает на поддержание порядка и строя. Только кап государство сумело создать адекватные условия жизни для компаний, которые уже методом борьбы за ресурсы ( коими являются люди в том числе) создают хорошие условия для этих людей. Я работаю на заводе, завод принадлежит капиталистам из Германии, построен он в России (привет тебе кстати независимость) этот завод оплачивает мне обучение немецкому, любое перемещение по работе, будь то командировка, или поездка по городу на такси, заочное обучение специальности в университете для повышения квалификации, несколько международных курсов, с адекватными сертификатами, котирующиеся во всем мире, предлагает командировки на предприятия в разных странах Европы с целью обучения новым системам и программам, погашение части кредита на квартиру, что дало мне возможность обзавестись квартирой к 27 годам в 10 минутах от места работы, и конечно же отличную заработную плату, при этом я имею возможность поменять место работы имея неплохую запись в книжке, которую примут во всем мире, т.к. у компании есть имя... давай мне не продавай ту чушь про капиталистов, которую пытаешься, инче я начну вспоминать где сейчас комми и что они всрали.
",0.0
"Взрослых не бывает. Есть постаревшие дети. Если он в детстве был унылом говном, то в старости он будет старым унылым говном. У меня множество знакомых гораздо старше меня и они для меня являются примером. Мальчик Сережа, 50 годиков.
",0.0
"тут проблема - где критерии и границы? кто-то также перечитает и пойдёт тоже решать и так др за другом, в какой-то момент может оказаться, что уже всё совсем рядом горит
",0.0
"Раньше по приколу смотрел как японка готовит всякую еду или обозревает вкусняшки, без звука. И что-то так приятно смотреть было, только потом понял что на меня это действовало как АСМР
",0.0
"Двойственное впечатление. Зелёная книга неплохой фильм, но если вспомнить, какие фильмы и какие актёры до сих пор так и не получили Оскар, то общая картина кинопремии выглядит весьма печально.
",0.0
"Блокировок нет, но можно поставить
",0.0
"Обычная становая, ну разве что присесть поглубже надо. Любой, полгода занимающийся в зале, мужчина осилит.
",0.0
"Что за сериал или фильм?
",0.0
"1400 мм льют или больше?
",0.0
"я вот для себя открыл Брендона Сандерса, с его циклом архив буресвета, я такие большие книги в настолько маленькие сроки не читал(
",0.0
"Весь город пронизан теплосетями, в местах их переплетения оборудованы теплокамеры. По идее они должны быть сухими и чистыми, так как за этим должны следить, но по факту они частенько говном залиты. Да и возможно скопление газа. Ну а так находишь место повыше, ищешь квадрат бетонный в земле с четырьмя люками и вперёд. У нас так бомж в одной жил, она на поверхности. До бомжа там собака жила, но он походу ее захомячил.
",0.0
"Генетические алгоритмы в принципе не нужны ни для чего кроме демонстрации принципов эволюции и естественного отбора. Для чуть более чем всех мест, где хоть как-то можно применить ГА, есть алгоритмы, решающие те же задачи намного эффективнее. Ну а если с целью демонстрации принципов - да, нужны. Чем больше нюансов продемонстрируешь - тем лучше. Только вот реализация этого будет геморройной. Обычно все же геном у особей одинакового размера. Для динамической длины генома сложнее будет придумать среду для демонстрации.
",0.0
"10.3.11 Поперечную арматуру следует устанавливать исходя из расчета на восприятие усилий, а также в целях ограничения развития трещин, удержания продольных стержней в проектном положении и закрепления их от бокового выпучивания в любом направлении. Поперечную арматуру устанавливают у всех поверхностей железобетонных элементов, вблизи которых ставится продольная арматура. Всё нормально, абзац связан с абзацем один, если поперечная нужна , то делается у поверхности всех элементов. Противоречия нет. 10.3.15 Всё тоже самое если они не нужны, то зачем. На круг дешевле, чем у вас. Нет. Посчитайте сколько обойдётся, снять плодородку и отсыпать с трамбовкой до требуемого уровня. В данном случае объём подсыпки 290 м3. И что? Где конкретно проблема? Это урал высокий снег, подъём по одному краю 0,8 м (из за снега) по другому 0,7м 1,5 м. Уложить бетон толщиной 10-15см проще, чем 2м в глубину. ровно уложить да сложнее, Нужно всю инженерку сразу по уму проложить и качественно, ибо потом доступа нет. Действительно дубово - это предложить всем грохать десятки кубов бетона в землю просто так. В обоснование указывать только то, что копать мало и арматура не нужна. 1. Я не заявлял что это оптимальный вариант это вариант репер. 2. Плита значительно менее универсальна чем лента. Проект же за несколько десятков тысяч рупий уменьшит вашу цену впополам минимум. Об этом я пишу постоянно, проект НУЖЕН, и не от строителя а от инженера.
",0.0
"Вспоминаем сразу нашивку на куртке ВВС США....полезны да...
",0.0
"Да я вообще не про то если уж точно. Там не осмотр даже, а просто пройдите на рентген вещей итд.
",0.0
", Уточнения фотография пост содержит художественную фотографию; Примеры: замок, леопард; Некорректное использование: бытовое фото;
",0.0
"Хорошая попытка DNS, но нет...
",0.0
"И на повышение, как обычно
",0.0
"Подходит так как я сама такая же. Была бы я вся такая активная счастливая, тогда конечно бы не подходил. Было бы не справедливо и неудобно, если бы парень был нормальный , работал, имел кучу друзей и активную жизнь. Я была бы тогда на его фоне унылым говном без интересов, мотивации и неработающая не домохазяйка, залипающая у компа. А другой я не могу быть, такой характер ну или что-то пошло не так в воспитании родителями. Да и что было бы общего? Ему бы приходилось меня постоянно пинать и заставлять.
",0.0
"Хочется чувства передать, глубину, а не просто несколько историй) пожелания учту, спасибо)
",0.0
"Известная тема. Белковое отравление: причины, симптомы, лечение Белки это кирпичики, из которых построены все органы и ткани человека, употребление белковой пищи позволяет организму пополнять резервы. Большое количество белка содержится в мясе, рыбе, молочных продуктах, в орехах и бобовых. Белковое отравление довольно частое явление в последнее время. ... Отсюда:
",0.0
"Вот драки не впечатлили, конечно почти полностью повторяют аниме и мангу ( за исключением моторбола), но с её навыками ждешь более впечатляющей драки, тем более тут графика. В целом фильм не впечатлил, нет атмосферы нужной, но сценарий хорошо адаптирован, получилась отличная история, но это не тот постап, который я ждал. Розовая няшная версия.
",0.0
"Так никогда никогда до проведения исследования и не говорит, что найденный предмет является наркотиками, оружием или драгметаллом. вещество растительного происхождения со специфическим запахом , порошок кристаллический белого цвета , цепочка желтого металла , предмет, конструктивно схожий с гранатой и т.д.
",0.0
"Ну не знаю, посмотрел словно на пустой лист, никаких эмоций относительно этого видео.
",0.0
"Точно такая же ситуация, только еще банку хорошего кофе подогнали
",0.0
"Как бехеровка - основан на травах, но более насыщенный вкус. Чистым не многим заходит, а вот в качестве лонг коктейля - самое то.
",0.0
"Здоровья практически нет, из 30 дней я 5-7 дней могу что то делать. И такое бывает.
",0.0
"Х З.Написано доход . Так,что возможно,это уже деньги чистыми . Но это не точно.
",0.0
"Спасибо, спасибо господа . Я был близок, но ленив.
",0.0
"Возможно вы правы, оформлял еще при Лужкове сам, потом супруга занималась всем, мы многодетная семья, поэтому наверно льгота сохранилась на коммуналку.
",0.0
"Конечно, сделайте как нужно ) Спасибо
",0.0
"60 тысяч евро?? У нас в Таллине трёха в панельном доме без ремонта столько стоит
",0.0
"Ну, если это говорят профессионалы, то тут спорить сложно, хотя мне трудно поверить на слово рандому из интернета. На пикабу не раз так накалывался. Тем более была возможность проследить динамику странных записей. 2-3 за период с 2014 года. По поводу святости, это было скорее пояснения что не надо ожить от кого-то поведения согласно своим ожиданиям. А от священников именно этого (святости), почему-то и ожидают.
",0.0
"Там электролиты что-ли стоят?
",0.0
"Как говорил один знакомый тракторист ХТЗ- Хуй Тут Заробиш МТЗ- Много Тут Заробиш
",0.0
"Посмотрите на ютюбе канал freshlife28. Там много полезной информации.
",0.0
"В Украине точно нет, штраф словил за езду без света ночью, полиция сказала прямо, еще сутки фары можешь не включать, любой другой наряд если остановит то показываешь штраф и едешь дальше, спросил их за езду на красный, ответили так же. Если за пару лет закон не изменили конечно.
",0.0
"Не, ну брать кредит на телефон это надо обладать особым интеллектом, мне такой вариант кредита даж в голову бы не пришёл.. А я наоборот со своим кредитом удачно попала, переплата по нему 9к, а если б копила, успела бы как раз к скачку НДС и повышению стоимости на стоматологические услуги, считай потеряла меньше чем приобрела.
",0.0
"В США есть два типа страховок: HMO и PPO. HMO дешевле, но действительно требует направления терапевта для посещения любого другого врача или любых процедур. У меня более дорогая PPO, которая этого не требует.
",0.0
"Вот ещё есть карта из плана отработки шельфа Хатангского участка. ЦОлг-1 и Кос-1 это я так понимаю разведочная скважина Роснефти месторождения Центрально-Ольгинское. Кос-1 похоже тоже скважина, названа в честь мыса Косистый. Во всяком случае, на этой карте отмечены 3 точки, смотри ещё на севере Нор-48 и Нор-47. Там населенный пункт Нордвик
",0.0
"Нужно составить диаграмму для всех вариантов гендерного (не)определения.
",0.0
"У меня как-то 40 минут было. Не, не специально, не засекал-просто так получилось.
",0.0
"У меня за три года ксиоми редми 3с если сел, то не заметно, так же на полтора-два дня средней нагрузки. Сейчас у мамы доживать будет неизвестно сколько. Экран менял три раза.
",0.0
"Ну есть же скидка. Где-то 0,0015 .
",0.0
"Самое удивительное, что этот критерий был использован при конкурсном отборе мужа Марии (да, Матери божьей). Руководители были отстранены от руководства на определенный период, и только у Иосифа система развивалась дальше. Так что новое - очень хорошо забытое старое.
",0.0
"Система светофор решит эти проблемы мигом.
",0.0
"У Филипса нет пульсаций? У них только недавно появились лампы без пульсаций, не более, не менее. Лисма (цоколь Е27), Икея тоже делают хорошие лампочки.
",0.0
"До поломки можно просто понизить яркость или автояркость поставить
",0.0
"Плюс, этиловый спирт сейчас физлицам не продают легально.
",0.0
"Сложно судить сейчас, потому как у меня очень часто идеи новые появляются, и они забирают все свободные средствами, а порой их даже не хватает. Но это точно больше 100тр
",0.0
"Только поезд едет 20 часов, а я на машине доезжаю за 11,5-12.
",0.0
"Что-то мне начало поста, про дачу определения сильно напомнило видие с юрьичем и юлиным про репрессии. Не от туда ли отпределение.
",0.0
"Напомните что за фильм
",0.0
"Там еще и доллар меньше 30...
",0.0
"А откуда вы знаете что будет 1 см минимум? В новостроях сейчас довольно прилично делают. Маяк то 6 мм.
",0.0
"Картинка конечно гуманитарная, (обьём в м2).. а посыл я думаю такой что если в машинах люди будут ездить по 5 человек, а не по одному, то пробки минимум в пять раз уменьшаться.
",0.0
"Фильтр обратного осмоса это вещь! У родителей дома аквафор, работает уже лет 15, вот только недавно чего то случилось с бачком - ушло давление, вода не бежит. Менять нужно бак. А себе домой я купил год назад Гейзер. Год я тоже был доволен, а ровно спустя год лопнул бак (пластиковый прозрачный), ну я не сильно расстроился, разобрал и заклеил две трещины. Запустил - все работает и тут я слышу, что вода все время стекает в дренаж. То есть еще чего то вышло из строя. Вот как так, ровно год прошел и он тупо посыпался получается?
",0.0
"а сколько ж эпоксидка будет стоить, как писали выше - нужна хорошего качества.
",0.0
"Это где такая пенсия? Я в шоке просто... У бабушки с дедушкой недавно интересовался, 22 и 24 соответственно. Она учителем всю жизнь работала, дед от водителя до начальника гаража.
",0.0
"За 65 миллионов лет приспособились бы
",0.0
"Вот когда научатся, вот тогда и хай живут)
",0.0
"Международный день пофигизма
",0.0
"Нормальная АР обойдется в 100 000. И обвес с комплектом магазинов ну максимум в 30000-50000.
",0.0
"А мы таскали из дома. Как сейчас помню: я маленького ростика, третий класс наверное и сегодня урок физры. Тащу огромный рюкзак, сменку и ботинки лыжные ,и лыжи с палками. Периодически падаю, руки уже болят от неудобной ноши, слезы стоят в глазах.
",0.0
"Не знаю, как сейчас в календаре прививок, ибо дочери уже 19 лет, но раньше последнюю АКДС делали в 6 лет.
",0.0
"Оставшимся процентом видимо
",0.0
"У нас дома был такой когда-то, от ручки током дёргало, но денег на другой холодильник не было. Зато я научился опасаться электричества безо всяких гвоздей в розетках.
",0.0
"Честно говоря базовые потребности полностью покрывает Yota, исключая торрент и игры.
",0.0
"Вожака? Ясненько... Теория доминирования не работает между видами. Я например не считаю драки нормой, выяснять отношения собаки могут и без драк так то, сигналы примирения и все такое. И да, драться я не даю своим не только потому что выставочные и все такое, но и потому что в семье не должно быть насилия.
",0.0
"Ну так и я на диете. Просто не сразу. Сначала преодолеть сахарную ломку , потом уже снижать калории. Мне 31, если что. Минус 3 кило в месяц без экстремальных диет.
",0.0
"Когда выйграл джекпот но посыпались не деньги а снег ..
",0.0
"У меня карта примерно 4х4.5км у тебя примерно 3х3.5км примерно сопоставимо по плотности. 3-7 пятёрочек на 1 квадратный км.
",0.0
"Правда. И не только шведы. Некоторые немцы так делают, хотя у них дешевле, чем в Швеции.
",0.0
"Да это понятно, но фильм то как называется?
",0.0
"3 января возможно, на жд например так даты используются
",0.0
"Причем тут нарушать? Камеры надо ставить там, где нарушать опасно для жизни. А не на ровных участках трассы, где нарушать безопасно и многие нарушают - так называемые хлебные места
",0.0
"Как-то в 15 веке японские пираты доебали испанских торговцев. После чего испанцы в выездном матче 40 конкистадоров 1000 азиатов разных сортов доказали, что побеждает не тот, кто не боится смерти, а тот у кого технологии, тактика и опыт.
",0.0
"Я не успел купить билет, меня начали выгонять сразу же. Купить билет это приложить тройку ещё раз. Речь об этом не шла у водителя, он просил выйти и точка, никаких компромиссов.
",0.0
"Музыка и видеоряд суперские, молодцы. Но в начале резкие рывки камеры при обзоре городских пейзажей очень портят весь ролик.
",0.0
"Ну а клиентов то за что?
",0.0
"Там пирог: керамзитная засыпка - 8 см., гипсо-волокнистая плита - 1,6 см., пористая подкладка под ламинат - 0.4 см. ну и ламинат - сколько он там... Всё вместе очень эффективно шумо- и теплоизолирует
",0.0
"Мои возможности в блендер сводятся до музыкальных клипов Death grips из альбома Government plates
",0.0
"Ого, 200 рублей прям дешево.
",0.0
"Очень хотел себе м600, но мечта так и не сбылась
",0.0
"Но ведь Дисней по воскресеньям показывали не в 18-19 часов, а утром. Насколько помню, это было 9-10 утра
",0.0
"Тут есть некоторая несостыковка Простые глазники в поликлинике говорят ой, все это фигня , а врачи хирурги в клиниках говорят ухаживай за зрением и все будет ок за три года у меня вроде всё та же сотка В любом случае, если будет можно сделать ещё раз в случае каких то форс мажоров-сделаю сто процентов В интернетах вроде никто не жалуется, что обратно упало
",0.0
"Выполнение условий это, обычно, тратить с карточки необходимую сумму. Если карточкой пользуешься, то напрягаться не нужно, все само. сбербанк онлайн подключается без проблем Нах он нужен? Хачам на рынке платить, у которых кассы нет? Быстрее наличкой тогда. на карте имя не написано То есть, в интернете ей платить нельзя. Не карта, а прелесть просто.
",0.0
"У нас 8 трактор 8 серии (JD и Fendt). Джоники у нас прицепы с картофелем таскают
",0.0
"Паскудная ситуация, опыта в таком мало, но по мне любое зло должно встречать противодействие, ребёнок должен чувствовать защиту семьи, вечно не убежишь, рано или поздно придётся переехать на другой глобус, понимаю положение автора но человек должен понимать необходимость адаптироваться с раннего возраста, сам был абсолютно бесконфликтным и слабохарактерным, попал в армию и понял что с таким отношением к жизни окажусь на дне армейской иерархии, адаптировался, уволился сильной личностью смело идущей на конфликт, зачастую этого качества хватает для решения 99 проблем. Не все так могут и я думаю таким поможет только чудо, надеюсь ваш сын не из таких, а вы найдёте в себе силы встречать проблемы в штыки а не пытаться их обойти, ИМХО думаю в других странах всё так же просто имеет другую форму. Тысячу раз видел пример того что проблемы сами находят слабых людей не зависимо от коллектива, возраста и обстоятельств.
",0.0
"Родила во время поломки лифта на 4 года.коляска на 5 этаж хорошо закатывается по ступенькам, могу сказать с уверенностью.нудно,но не тяжело.спускать тяжелее.при спуске надо ручку крепко держать, чтоб коляска без резких движений,по ступенькам вниз скатывалась,чтоб ребенок не проснулся.
",0.0
"бывало и у меня - в 17м году практически каждый день наебенивался в дребадан и белку както словил, и припадками накрывало 6 раз, когда внезапно отруб, потом открываешь глаза - валяешься на полу и нихера не помнишь минут 10. в принципе я тогда и думал отпилиться именно в синем угаре - не мог себе смерть подруги простить, потом рассосалось - понял что проёбываю свои мозги и этим я ничего не сделаю, и просто взял и прекратил, отлежался, занялся работой, позволяя себе только для перезагрузки раз в неделю. потому как ударные дозы несколько дней - да, это жопа потом на бодуне - сердце так и выпрыгивает.
",0.0
"Так они получили условку. И это против существенной суммы денег за данные 500 тысяч абонентов.
",0.0
"Это всё хорошо и красиво. А не может ли суд ошибаться? Случайно, или намеренно?
",0.0
"Ну для этого достаточно спутника, а махина с людьми была бы избыточна
",0.0
"Э нет, не надо тут. Медицина, пособия инвалидам и пр. - это по сути страховка. Т.е. возникновение проблем возможно, но необязательно и от вашей воли не зависит (в теории). Машина - это осознанное решение. Как бы так похоже: Допустим государство решило всем открыть визы во все страны за счет бюджета. Т.О. захотят воспользоваться визами далеко не все и далеко не всеми визами, но платить будут все.
",0.0
"Проблема в так называемом женском равноправии. Если бы для женщины существовала реальная угроза после развода остаться без детей и без средств к существованию, поводов для проведения экспертизы ДНК было бы намного меньше.
",0.0
"ахаха, я сначала варила какие-то толстые куски (поручни какие-то и уголки), и казалось так легко все это...а потом как понеслась....одни прожоги
",0.0
"Она была платная и охраняемая. Только охраняемая кем? Правильно, нашими пенсионерами, ведь у нас других охранников не предусмотрено зарплатой. Они должны делать обход каждый час, а вместо этого сладко проспали всю ночь
",0.0
"Мы зимой в Корею шли на пароме, было стремно, мы на верхнем этаже, вода долетала в наше окно. ночью, мы посмотрели один раз в окно и больше не смотрели...
",0.0
"И все это нужно для вывода бабла из инвесторов. Все просто
",0.0
"у меня подруга именно в этом мфц отработала 3 недели и свалила. как для нового спеца у нее было отдельное окно, в котором вносились данные по воде (с бумажки переносили в электронный вид), люди все равно подходили консультироваться без талона о0 после фразы я здесь 2 день и такими вопросами не занимаюсь, возьмите, пожалуйста, талон начинался дикий ор о тупых сотрудниках, которые работать не хотят. и да, в мфц достаточно хорошие зарплаты ооочень приличная годовая премия.
",0.0
"Спасибо. Наконец-то я расхотел заводить кота и кого-либо вообще.
",0.0
"Ну ну. Купили с женой путевки неделю назад, в Крым. 50000р на двоих на 10 дней. Перелет проживание питание. Не сказать что очень уж дорого )
",0.0
"Пока посылка не выдана получателю, она является собственностью почты России.
",0.0
"да хз) может раньше была такая тенденция) я лично за совместный бюджет
",0.0
"Зачем брать Intel? Тот же Samsung 860evo m2 512GB для ноута обошелся в 7к месяца 4 назад, сейчас наверное ещё дешевле. Судя по тестам ixbt его надежность при перезаписях просто космическая, Intel отстает в этом плане, скорость приличная. Что ещё для счастья нужно? )
",0.0
"А где ссылка на Инстаграм? там такие сторисы пользуются популярностью)
",0.0
"Так ведь после Брексита очередь будет ещё больше - граждане EU по идее не смогут больше проходить через кабинки самообслуживания, а должны будут проходить через пограничников.
",0.0
"Липецк. Не вижу смысла искать новых знакомых оттуда. У меня есть подруга из Осло, норвежка, знаю ее уже примерно пять лет, лично встречались несколько раз, ну и так далее. Все хорошо и прекрасно, но о плюсах и минусах скандинавских девах могу написать гигантский талмуд, это тема даже не для длиннопоста, а для книги. Короткое резюме: жить нужно рядом. Во всех остальных случаях оставить сюжеты для киношников. Sad but true.
",0.0
"В Кемеровской области тоже ест река Яя, вроде и посёлок тоже есть. Есть ещё деревня Какуй.
",0.0
"Всем бы такую заработную плату в 500к и мир стал бы куда приятнее. Людям бы стало хватать на все мирские блага и отдых на самых дорогих курортных зонах. Не было бы в стране бедности. Каждый сам выбирает что ему покупать!!!
",0.0
"Жаль, я уж надеялся, что хоть кто-то из небольших стран сможет отпор дать америке. Эти страны, ровно столько будут существовать в своём нынешнем виде, сколько они будут нужны США, России или Китаю.
",0.0
"Я говорю про центры, где живет большинство населения, а не деревни. В центрах врачи хорошо сейчас получают по 50к И финансирование там хорошее, все оборудование есть...
",0.0
"Ну, и как вариант - реально выдергивал с приклеившимся радиатором. Мне пару раз попадались Атлоны на АМ2-АМ3, которые из-за дерьмовой термопасты намертво приклеивались к радиатору. Разбирать такую конструкцию довольно сложно и рискованно. Один раз даже без разжимания сокета проц извлекся, повезло, что без повреждений как материнки, так и проца. Так что, может, было что-то похожее. Но мастер все равно мудила, которых еще поискать надо. Хотя, чего искать, тут вон каждый день новые объявления клеят, только успевай срывать, от таких же бесплатных служб...
",0.0
"При осмотре посылки наложенным платежом в курьеских службах все время рядом находится работник почты, он стоит над душой, чтобы подмены не произошлоили человек не схватил товар и не убежал из отделения, не заплатив.
",0.0
"ну внешне все выглядит здорово. но не получилось бы так, что все внутренние убранства и красота - это вип и вип-вип залы, а остальные будут довольствоваться вот этим:
",0.0
"Так ЕОСЗ же проектировщик ничего не решает и типы комплектующих диктовать права не имеет. Он конечно может предположить, но потом все переделывать.
",0.0
"Конкретнее давайте, континент какой??
",0.0
"Так ведь это не одна страна! Не только Европа и США! Сюда же Австралия, Китай, Индия, страны Персидского залива, Турция... Практически все страны! И что же, везде зеленые заели?! И Россия в последние годы все-таки присоединилась и начала активно строить СЭС и ВЭС по регионам
",0.0
